,date,code_insee_region,region,tmin,tmax,tmoy,annee,mois
368,2016-02-10,76,Occitanie,3.85,8.32,6.08,2016,2
369,2016-04-16,75,Nouvelle-Aquitaine,10.12,17.33,13.73,2016,4
370,2016-02-11,27,Bourgogne-Franche-Comté,-1.23,6.37,2.57,2016,2
371,2016-04-17,28,Normandie,1.48,10.36,5.92,2016,4
372,2016-02-11,76,Occitanie,3.68,10.46,7.07,2016,2
373,2016-04-17,93,Provence-Alpes-Côte d'Azur,12.83,20.27,16.55,2016,4
374,2016-02-12,53,Bretagne,4.23,11.15,7.69,2016,2
375,2016-04-17,94,Corse,11.85,20.75,16.3,2016,4
376,2016-02-13,84,Auvergne-Rhône-Alpes,3.99,12.06,8.03,2016,2
377,2016-04-17,84,Auvergne-Rhône-Alpes,8.26,14.13,11.2,2016,4
378,2016-02-13,94,Corse,8.75,17.05,12.9,2016,2
379,2016-04-18,32,Hauts-de-France,1.14,12.42,6.78,2016,4
380,2016-02-14,32,Hauts-de-France,2.74,6.16,4.45,2016,2
381,2016-04-19,24,Centre-Val de Loire,0.17,17.72,8.94,2016,4
382,2016-02-14,93,Provence-Alpes-Côte d'Azur,6.65,13.33,9.99,2016,2
383,2016-04-19,75,Nouvelle-Aquitaine,4.71,20.18,12.44,2016,4
384,2016-02-15,93,Provence-Alpes-Côte d'Azur,3.95,12.0,7.98,2016,2
385,2016-04-20,76,Occitanie,10.22,21.56,15.89,2016,4
386,2016-02-15,76,Occitanie,3.85,8.02,5.93,2016,2
387,2016-04-20,28,Normandie,5.04,16.76,10.9,2016,4
388,2016-02-15,53,Bretagne,2.38,7.8,5.09,2016,2
389,2016-04-20,94,Corse,7.1,21.8,14.45,2016,4
390,2016-02-16,84,Auvergne-Rhône-Alpes,0.45,4.21,2.33,2016,2
391,2016-04-21,27,Bourgogne-Franche-Comté,8.12,22.13,15.12,2016,4
392,2016-02-16,53,Bretagne,-1.6,8.75,3.58,2016,2
393,2016-04-21,44,Grand Est,4.16,21.27,12.71,2016,4
394,2016-02-16,52,Pays de la Loire,-2.35,8.25,2.95,2016,2
395,2016-04-22,44,Grand Est,7.7,20.29,13.99,2016,4
396,2016-02-18,44,Grand Est,-1.19,5.71,2.26,2016,2
397,2016-04-22,11,Île-de-France,11.04,16.84,13.94,2016,4
398,2016-02-18,24,Centre-Val de Loire,-2.75,3.27,0.26,2016,2
399,2016-04-22,84,Auvergne-Rhône-Alpes,9.78,17.73,13.75,2016,4
400,2016-02-19,24,Centre-Val de Loire,-1.9,9.32,3.71,2016,2
401,2016-04-23,24,Centre-Val de Loire,8.12,10.48,9.3,2016,4
402,2016-02-19,52,Pays de la Loire,-2.2,11.35,4.58,2016,2
403,2016-04-23,76,Occitanie,10.91,17.79,14.35,2016,4
404,2016-02-19,76,Occitanie,0.21,10.83,5.52,2016,2
405,2016-04-23,84,Auvergne-Rhône-Alpes,9.27,13.57,11.42,2016,4
406,2016-02-19,11,Île-de-France,-0.56,9.32,4.38,2016,2
407,2016-04-24,27,Bourgogne-Franche-Comté,2.13,9.83,5.98,2016,4
408,2016-02-19,27,Bourgogne-Franche-Comté,1.08,7.8,4.44,2016,2
409,2016-04-24,32,Hauts-de-France,0.98,8.48,4.73,2016,4
410,2016-02-21,75,Nouvelle-Aquitaine,6.18,14.96,10.57,2016,2
411,2016-04-26,53,Bretagne,5.62,10.58,8.1,2016,4
412,2016-02-21,11,Île-de-France,9.98,12.52,11.25,2016,2
413,2016-04-26,28,Normandie,3.02,9.08,6.05,2016,4
414,2016-02-21,84,Auvergne-Rhône-Alpes,3.62,19.04,11.33,2016,2
415,2016-04-26,11,Île-de-France,2.82,9.28,6.05,2016,4
416,2016-02-22,94,Corse,6.85,18.6,12.72,2016,2
417,2016-04-26,27,Bourgogne-Franche-Comté,4.97,10.22,7.59,2016,4
418,2016-02-22,44,Grand Est,7.44,12.11,9.78,2016,2
419,2016-04-26,32,Hauts-de-France,2.7,8.94,5.82,2016,4
420,2016-02-22,84,Auvergne-Rhône-Alpes,3.93,11.84,7.88,2016,2
421,2016-04-27,84,Auvergne-Rhône-Alpes,2.11,11.79,6.95,2016,4
422,2016-02-22,11,Île-de-France,9.18,11.92,10.55,2016,2
423,2016-04-27,44,Grand Est,0.47,9.81,5.14,2016,4
424,2016-02-23,11,Île-de-France,4.44,9.44,6.94,2016,2
425,2016-04-28,93,Provence-Alpes-Côte d'Azur,7.4,18.75,13.08,2016,4
426,2016-02-24,27,Bourgogne-Franche-Comté,-0.93,7.23,3.15,2016,2
427,2016-04-28,44,Grand Est,0.43,11.27,5.85,2016,4
428,2016-02-24,52,Pays de la Loire,4.85,8.95,6.9,2016,2
429,2016-04-28,32,Hauts-de-France,0.22,10.84,5.53,2016,4
430,2016-02-24,93,Provence-Alpes-Côte d'Azur,6.77,15.9,11.33,2016,2
431,2016-04-29,11,Île-de-France,4.12,14.22,9.17,2016,4
432,2016-02-24,76,Occitanie,6.94,15.6,11.27,2016,2
433,2016-04-29,27,Bourgogne-Franche-Comté,0.97,15.27,8.12,2016,4
434,2016-02-24,32,Hauts-de-France,-0.52,7.74,3.61,2016,2
435,2016-04-29,94,Corse,10.0,19.6,14.8,2016,4
436,2016-02-24,94,Corse,7.9,17.2,12.55,2016,2
437,2016-04-30,28,Normandie,4.42,11.32,7.87,2016,4
438,2016-02-24,11,Île-de-France,-0.48,6.96,3.24,2016,2
439,2016-04-30,24,Centre-Val de Loire,4.95,10.35,7.65,2016,4
440,2016-02-25,76,Occitanie,5.19,13.72,9.45,2016,2
441,2016-04-30,52,Pays de la Loire,4.95,14.35,9.65,2016,4
442,2016-02-25,52,Pays de la Loire,1.05,9.55,5.3,2016,2
443,2016-04-30,27,Bourgogne-Franche-Comté,3.63,13.1,8.37,2016,4
444,2016-02-25,24,Centre-Val de Loire,1.33,8.23,4.78,2016,2
445,2016-05-01,28,Normandie,1.52,14.9,8.21,2016,5
446,2016-02-25,32,Hauts-de-France,-0.42,6.94,3.26,2016,2
447,2016-05-01,11,Île-de-France,2.48,15.54,9.01,2016,5
448,2016-02-26,84,Auvergne-Rhône-Alpes,-0.85,7.37,3.26,2016,2
449,2016-05-01,93,Provence-Alpes-Côte d'Azur,6.5,14.4,10.45,2016,5
450,2016-02-27,27,Bourgogne-Franche-Comté,-1.88,10.37,4.24,2016,2
451,2016-05-01,44,Grand Est,4.29,13.1,8.69,2016,5
452,2016-02-27,44,Grand Est,-2.69,8.39,2.85,2016,2
453,2016-05-02,75,Nouvelle-Aquitaine,2.38,17.71,10.04,2016,5
454,2016-02-27,76,Occitanie,4.72,10.17,7.45,2016,2
455,2016-05-02,27,Bourgogne-Franche-Comté,4.02,18.67,11.34,2016,5
456,2016-02-28,32,Hauts-de-France,0.62,6.52,3.57,2016,2
457,2016-05-03,76,Occitanie,7.27,19.33,13.3,2016,5
458,2016-02-28,93,Provence-Alpes-Côte d'Azur,5.6,12.35,8.98,2016,2
459,2016-05-03,52,Pays de la Loire,7.25,17.35,12.3,2016,5
460,2016-02-29,93,Provence-Alpes-Côte d'Azur,6.53,11.92,9.22,2016,2
461,2016-05-03,84,Auvergne-Rhône-Alpes,5.36,16.26,10.81,2016,5
462,2016-02-29,44,Grand Est,1.24,5.67,3.46,2016,2
463,2016-05-03,24,Centre-Val de Loire,8.5,16.18,12.34,2016,5
464,2016-03-01,53,Bretagne,4.2,11.35,7.78,2016,3
465,2016-05-04,52,Pays de la Loire,5.1,20.15,12.62,2016,5
466,2016-03-01,11,Île-de-France,-0.84,9.72,4.44,2016,3
467,2016-05-04,76,Occitanie,6.12,23.39,14.75,2016,5
468,2016-03-01,44,Grand Est,-3.31,7.56,2.12,2016,3
469,2016-05-05,44,Grand Est,2.64,19.91,11.28,2016,5
470,2016-03-02,11,Île-de-France,1.3,10.64,5.97,2016,3
471,2016-05-05,75,Nouvelle-Aquitaine,7.99,26.99,17.49,2016,5
472,2016-03-02,76,Occitanie,6.09,14.65,10.37,2016,3
473,2016-05-06,93,Provence-Alpes-Côte d'Azur,9.77,22.72,16.24,2016,5
474,2016-03-02,28,Normandie,2.42,9.54,5.98,2016,3
475,2016-05-06,76,Occitanie,11.23,20.72,15.97,2016,5
476,2016-03-03,44,Grand Est,0.81,5.97,3.39,2016,3
477,2016-05-06,75,Nouvelle-Aquitaine,11.74,23.33,17.54,2016,5
478,2016-03-03,53,Bretagne,5.88,10.42,8.15,2016,3
479,2016-05-06,32,Hauts-de-France,7.94,22.94,15.44,2016,5
480,2016-03-04,27,Bourgogne-Franche-Comté,0.28,8.58,4.43,2016,3
481,2016-05-08,28,Normandie,13.18,23.34,18.26,2016,5
482,2016-03-04,28,Normandie,3.12,8.4,5.76,2016,3
483,2016-05-08,11,Île-de-France,12.36,25.1,18.73,2016,5
484,2016-03-04,94,Corse,6.7,15.0,10.85,2016,3
485,2016-05-09,27,Bourgogne-Franche-Comté,13.27,20.0,16.63,2016,5
486,2016-03-05,94,Corse,6.8,17.25,12.02,2016,3
487,2016-05-09,32,Hauts-de-France,14.72,22.56,18.64,2016,5
488,2016-03-05,24,Centre-Val de Loire,1.02,7.0,4.01,2016,3
489,2016-05-09,28,Normandie,14.88,18.88,16.88,2016,5
490,2016-03-05,75,Nouvelle-Aquitaine,3.6,8.84,6.22,2016,3
491,2016-05-09,53,Bretagne,13.85,19.45,16.65,2016,5
492,2016-03-06,93,Provence-Alpes-Côte d'Azur,2.28,10.55,6.42,2016,3
493,2016-05-09,24,Centre-Val de Loire,14.02,18.03,16.03,2016,5
494,2016-03-06,52,Pays de la Loire,-0.1,10.0,4.95,2016,3
495,2016-05-10,53,Bretagne,10.38,20.75,15.56,2016,5
496,2016-03-06,53,Bretagne,1.05,8.8,4.93,2016,3
497,2016-05-10,28,Normandie,13.42,19.08,16.25,2016,5
498,2016-03-06,32,Hauts-de-France,2.42,6.98,4.7,2016,3
499,2016-05-10,24,Centre-Val de Loire,13.82,20.38,17.1,2016,5
500,2016-03-06,28,Normandie,0.96,8.16,4.56,2016,3
501,2016-05-10,94,Corse,16.25,24.05,20.15,2016,5
502,2016-03-07,27,Bourgogne-Franche-Comté,-0.67,4.52,1.92,2016,3
503,2016-05-11,53,Bretagne,10.45,18.08,14.26,2016,5
504,2016-03-07,84,Auvergne-Rhône-Alpes,-2.43,7.77,2.67,2016,3
505,2016-05-11,27,Bourgogne-Franche-Comté,11.8,17.48,14.64,2016,5
506,2016-03-08,44,Grand Est,-1.26,4.64,1.69,2016,3
507,2016-05-12,11,Île-de-France,12.65,19.6,16.12,2016,5
508,2016-03-08,28,Normandie,-1.2,9.16,3.98,2016,3
509,2016-05-12,24,Centre-Val de Loire,11.5,15.5,13.5,2016,5
510,2016-03-08,53,Bretagne,1.08,10.6,5.84,2016,3
511,2016-05-12,44,Grand Est,12.77,17.3,15.03,2016,5
512,2016-03-08,52,Pays de la Loire,-2.3,10.4,4.05,2016,3
513,2016-05-13,44,Grand Est,11.96,21.3,16.63,2016,5
514,2016-03-09,11,Île-de-France,4.04,9.08,6.56,2016,3
515,2016-05-13,94,Corse,12.65,23.3,17.98,2016,5
516,2016-03-09,75,Nouvelle-Aquitaine,4.96,11.11,8.03,2016,3
517,2016-05-13,93,Provence-Alpes-Côte d'Azur,11.08,18.62,14.85,2016,5
518,2016-03-09,93,Provence-Alpes-Côte d'Azur,0.6,11.32,5.96,2016,3
519,2016-05-14,94,Corse,13.75,21.4,17.58,2016,5
520,2016-03-09,32,Hauts-de-France,4.32,6.42,5.37,2016,3
521,2016-05-14,44,Grand Est,9.74,13.89,11.81,2016,5
522,2016-03-10,84,Auvergne-Rhône-Alpes,-0.65,9.96,4.65,2016,3
523,2016-05-15,93,Provence-Alpes-Côte d'Azur,11.28,20.73,16.01,2016,5
524,2016-03-11,76,Occitanie,3.45,11.6,7.52,2016,3
525,2016-05-15,44,Grand Est,2.9,12.49,7.69,2016,5
526,2016-03-11,52,Pays de la Loire,4.8,11.3,8.05,2016,3
527,2016-05-15,11,Île-de-France,3.66,15.82,9.74,2016,5
528,2016-03-11,93,Provence-Alpes-Côte d'Azur,3.68,14.48,9.08,2016,3
529,2016-05-15,53,Bretagne,3.95,16.4,10.18,2016,5
530,2016-03-11,53,Bretagne,2.68,10.35,6.51,2016,3
531,2016-05-16,32,Hauts-de-France,7.38,15.18,11.28,2016,5
532,2016-03-12,84,Auvergne-Rhône-Alpes,-0.13,9.86,4.87,2016,3
533,2016-05-16,11,Île-de-France,6.76,16.82,11.79,2016,5
534,2016-03-13,32,Hauts-de-France,0.18,9.32,4.75,2016,3
535,2016-05-17,93,Provence-Alpes-Côte d'Azur,9.9,21.78,15.84,2016,5
536,2016-03-15,28,Normandie,-0.12,11.14,5.51,2016,3
537,2016-05-17,52,Pays de la Loire,5.5,19.0,12.25,2016,5
538,2016-03-15,24,Centre-Val de Loire,-0.8,12.27,5.73,2016,3
539,2016-05-17,94,Corse,11.05,20.5,15.77,2016,5
540,2016-03-15,44,Grand Est,-2.36,10.69,4.16,2016,3
541,2016-05-17,84,Auvergne-Rhône-Alpes,4.66,19.36,12.01,2016,5
542,2016-03-16,32,Hauts-de-France,3.02,8.7,5.86,2016,3
543,2016-05-18,93,Provence-Alpes-Côte d'Azur,9.67,21.63,15.65,2016,5
544,2016-03-17,11,Île-de-France,1.24,12.82,7.03,2016,3
545,2016-05-18,44,Grand Est,8.03,19.37,13.7,2016,5
546,2016-03-17,53,Bretagne,2.4,11.75,7.07,2016,3
547,2016-05-18,52,Pays de la Loire,9.8,16.2,13.0,2016,5
548,2016-03-17,75,Nouvelle-Aquitaine,2.38,11.61,6.99,2016,3
549,2016-05-18,28,Normandie,9.04,14.16,11.6,2016,5
550,2016-03-19,75,Nouvelle-Aquitaine,4.43,15.76,10.09,2016,3
551,2016-05-18,27,Bourgogne-Franche-Comté,7.3,20.05,13.68,2016,5
552,2016-03-19,76,Occitanie,2.4,15.72,9.06,2016,3
553,2016-05-20,93,Provence-Alpes-Côte d'Azur,10.42,23.95,17.18,2016,5
554,2016-03-19,32,Hauts-de-France,4.5,7.8,6.15,2016,3
555,2016-05-20,75,Nouvelle-Aquitaine,11.19,22.02,16.61,2016,5
556,2016-03-20,28,Normandie,4.38,7.1,5.74,2016,3
557,2016-05-20,84,Auvergne-Rhône-Alpes,5.87,19.81,12.84,2016,5
558,2016-03-21,32,Hauts-de-France,3.48,10.08,6.78,2016,3
559,2016-05-20,24,Centre-Val de Loire,9.78,19.68,14.73,2016,5
560,2016-03-22,11,Île-de-France,4.7,12.82,8.76,2016,3
561,2016-05-20,27,Bourgogne-Franche-Comté,5.68,18.52,12.1,2016,5
562,2016-03-22,94,Corse,9.15,17.2,13.18,2016,3
563,2016-05-20,53,Bretagne,12.27,18.27,15.28,2016,5
564,2016-03-23,27,Bourgogne-Franche-Comté,2.45,11.23,6.84,2016,3
565,2016-05-20,44,Grand Est,6.53,18.21,12.37,2016,5
566,2016-03-25,93,Provence-Alpes-Côte d'Azur,6.28,15.82,11.05,2016,3
567,2016-05-20,52,Pays de la Loire,12.45,19.95,16.2,2016,5
568,2016-03-25,84,Auvergne-Rhône-Alpes,2.45,10.66,6.56,2016,3
569,2016-05-21,27,Bourgogne-Franche-Comté,8.22,25.62,16.92,2016,5
570,2016-03-25,27,Bourgogne-Franche-Comté,4.62,9.6,7.11,2016,3
571,2016-05-22,84,Auvergne-Rhône-Alpes,11.01,19.51,15.26,2016,5
572,2016-03-25,44,Grand Est,4.8,9.61,7.21,2016,3
573,2016-05-23,52,Pays de la Loire,8.1,18.75,13.42,2016,5
574,2016-03-26,84,Auvergne-Rhône-Alpes,2.95,19.3,11.13,2016,3
575,2016-05-23,75,Nouvelle-Aquitaine,8.42,17.9,13.16,2016,5
576,2016-03-26,75,Nouvelle-Aquitaine,8.23,21.59,14.91,2016,3
577,2016-05-24,93,Provence-Alpes-Côte d'Azur,10.17,21.62,15.89,2016,5
578,2016-03-26,76,Occitanie,6.21,21.15,13.68,2016,3
579,2016-05-24,94,Corse,13.05,22.8,17.92,2016,5
580,2016-03-26,27,Bourgogne-Franche-Comté,6.28,17.35,11.82,2016,3
581,2016-05-24,11,Île-de-France,8.0,14.66,11.33,2016,5
582,2016-03-27,76,Occitanie,6.89,14.61,10.75,2016,3
583,2016-05-24,75,Nouvelle-Aquitaine,6.59,20.74,13.67,2016,5
584,2016-03-27,53,Bretagne,6.05,12.48,9.26,2016,3
585,2016-05-24,28,Normandie,5.46,15.2,10.33,2016,5
586,2016-03-27,44,Grand Est,6.24,12.46,9.35,2016,3
587,2016-05-25,84,Auvergne-Rhône-Alpes,5.56,20.36,12.96,2016,5
588,2016-03-27,27,Bourgogne-Franche-Comté,6.18,12.47,9.32,2016,3
589,2016-05-26,84,Auvergne-Rhône-Alpes,9.68,23.65,16.66,2016,5
590,2016-03-27,84,Auvergne-Rhône-Alpes,5.61,12.49,9.05,2016,3
591,2016-05-26,11,Île-de-France,10.56,21.46,16.01,2016,5
592,2016-03-28,52,Pays de la Loire,8.55,14.1,11.32,2016,3
593,2016-05-26,52,Pays de la Loire,10.35,21.55,15.95,2016,5
594,2016-03-28,76,Occitanie,5.58,17.95,11.77,2016,3
595,2016-05-27,11,Île-de-France,12.48,24.62,18.55,2016,5
596,2016-03-28,84,Auvergne-Rhône-Alpes,3.82,14.6,9.21,2016,3
597,2016-05-27,32,Hauts-de-France,12.48,22.16,17.32,2016,5
598,2016-03-29,44,Grand Est,5.14,14.26,9.7,2016,3
599,2016-05-27,24,Centre-Val de Loire,12.4,24.07,18.23,2016,5
600,2016-03-29,53,Bretagne,5.07,13.18,9.12,2016,3
601,2016-05-27,94,Corse,12.95,24.7,18.83,2016,5
602,2016-03-29,93,Provence-Alpes-Côte d'Azur,5.48,18.73,12.11,2016,3
603,2016-05-27,76,Occitanie,12.53,25.84,19.18,2016,5
604,2016-03-29,84,Auvergne-Rhône-Alpes,6.79,15.82,11.3,2016,3
605,2016-05-27,75,Nouvelle-Aquitaine,13.14,25.06,19.1,2016,5
606,2016-03-30,28,Normandie,6.24,10.32,8.28,2016,3
607,2016-05-28,93,Provence-Alpes-Côte d'Azur,13.38,25.4,19.39,2016,5
608,2016-03-30,75,Nouvelle-Aquitaine,8.03,21.08,14.56,2016,3
609,2016-05-28,52,Pays de la Loire,13.45,24.1,18.77,2016,5
610,2016-03-30,93,Provence-Alpes-Côte d'Azur,8.38,19.43,13.91,2016,3
611,2016-05-28,75,Nouvelle-Aquitaine,14.73,24.57,19.65,2016,5
612,2016-03-31,27,Bourgogne-Franche-Comté,7.23,16.4,11.82,2016,3
613,2016-05-28,27,Bourgogne-Franche-Comté,14.47,25.1,19.78,2016,5
614,2016-03-31,75,Nouvelle-Aquitaine,6.82,10.89,8.86,2016,3
615,2016-05-29,84,Auvergne-Rhône-Alpes,12.85,17.71,15.28,2016,5
616,2016-03-31,24,Centre-Val de Loire,5.38,7.77,6.58,2016,3
617,2016-05-29,53,Bretagne,11.27,17.82,14.55,2016,5
618,2016-04-01,53,Bretagne,0.8,13.12,6.96,2016,4
619,2016-05-29,52,Pays de la Loire,13.75,16.6,15.18,2016,5
620,2016-04-01,75,Nouvelle-Aquitaine,3.78,13.1,8.44,2016,4
621,2016-05-30,27,Bourgogne-Franche-Comté,13.08,15.08,14.08,2016,5
622,2016-04-02,75,Nouvelle-Aquitaine,1.98,16.9,9.44,2016,4
623,2016-05-30,24,Centre-Val de Loire,12.63,14.58,13.61,2016,5
624,2016-04-02,93,Provence-Alpes-Côte d'Azur,11.07,19.12,15.09,2016,4
625,2016-05-30,11,Île-de-France,12.24,13.54,12.89,2016,5
626,2016-04-02,52,Pays de la Loire,0.7,11.5,6.1,2016,4
627,2016-05-30,53,Bretagne,10.88,19.33,15.1,2016,5
628,2016-04-02,44,Grand Est,4.71,13.1,8.91,2016,4
629,2016-05-31,52,Pays de la Loire,11.85,18.05,14.95,2016,5
630,2016-04-03,28,Normandie,5.72,18.64,12.18,2016,4
631,2016-05-31,75,Nouvelle-Aquitaine,12.99,18.08,15.53,2016,5
632,2016-04-03,93,Provence-Alpes-Côte d'Azur,13.13,16.15,14.64,2016,4
633,2016-05-31,76,Occitanie,12.11,18.55,15.33,2016,5
634,2016-04-03,11,Île-de-France,9.28,20.66,14.97,2016,4
635,2016-05-31,28,Normandie,11.38,12.78,12.08,2016,5
636,2016-04-04,94,Corse,12.05,20.5,16.27,2016,4
637,2016-05-31,93,Provence-Alpes-Côte d'Azur,12.67,21.33,17.0,2016,5
638,2016-04-04,53,Bretagne,7.95,14.08,11.01,2016,4
639,2016-06-01,32,Hauts-de-France,12.62,14.92,13.77,2016,6
640,2016-04-04,52,Pays de la Loire,7.0,17.35,12.18,2016,4
641,2016-06-01,93,Provence-Alpes-Côte d'Azur,12.98,20.5,16.74,2016,6
642,2016-04-04,27,Bourgogne-Franche-Comté,9.58,15.0,12.29,2016,4
643,2016-06-01,11,Île-de-France,13.34,17.0,15.17,2016,6
644,2016-04-04,32,Hauts-de-France,9.54,15.46,12.5,2016,4
645,2016-06-01,28,Normandie,11.78,14.16,12.97,2016,6
646,2016-04-05,75,Nouvelle-Aquitaine,9.28,15.46,12.37,2016,4
647,2016-06-02,93,Provence-Alpes-Côte d'Azur,12.75,22.3,17.53,2016,6
648,2016-04-05,84,Auvergne-Rhône-Alpes,9.95,13.18,11.57,2016,4
649,2016-06-02,24,Centre-Val de Loire,12.47,14.13,13.3,2016,6
650,2016-04-05,44,Grand Est,9.29,13.83,11.56,2016,4
651,2016-06-02,32,Hauts-de-France,11.44,12.62,12.03,2016,6
652,2016-04-06,93,Provence-Alpes-Côte d'Azur,11.05,21.08,16.07,2016,4
653,2016-06-02,44,Grand Est,13.24,17.23,15.24,2016,6
654,2016-04-06,75,Nouvelle-Aquitaine,4.36,15.34,9.85,2016,4
655,2016-06-02,84,Auvergne-Rhône-Alpes,12.12,16.19,14.15,2016,6
656,2016-04-06,94,Corse,8.4,22.55,15.48,2016,4
657,2016-06-03,94,Corse,14.15,21.95,18.05,2016,6
658,2016-04-06,76,Occitanie,8.58,16.94,12.76,2016,4
659,2016-06-03,93,Provence-Alpes-Côte d'Azur,13.87,23.65,18.76,2016,6
660,2016-04-06,84,Auvergne-Rhône-Alpes,7.41,16.48,11.95,2016,4
661,2016-06-03,24,Centre-Val de Loire,10.92,14.78,12.85,2016,6
662,2016-04-07,84,Auvergne-Rhône-Alpes,6.02,12.97,9.5,2016,4
663,2016-06-03,53,Bretagne,11.77,16.23,14.0,2016,6
664,2016-04-08,32,Hauts-de-France,5.3,11.87,8.58,2016,4
665,2016-06-04,84,Auvergne-Rhône-Alpes,12.82,20.88,16.85,2016,6
666,2016-04-08,27,Bourgogne-Franche-Comté,1.33,12.23,6.78,2016,4
667,2016-06-04,27,Bourgogne-Franche-Comté,12.63,18.93,15.78,2016,6
668,2016-04-09,44,Grand Est,0.77,14.1,7.43,2016,4
669,2016-06-05,53,Bretagne,10.92,20.83,15.88,2016,6
670,2016-04-09,76,Occitanie,6.2,15.1,10.65,2016,4
671,2016-06-05,84,Auvergne-Rhône-Alpes,13.63,21.29,17.46,2016,6
672,2016-04-09,93,Provence-Alpes-Côte d'Azur,9.37,16.5,12.93,2016,4
673,2016-06-06,44,Grand Est,12.66,26.51,19.59,2016,6
674,2016-04-10,32,Hauts-de-France,1.3,15.36,8.33,2016,4
675,2016-06-06,24,Centre-Val de Loire,11.25,25.2,18.22,2016,6
676,2016-04-10,94,Corse,6.55,17.7,12.12,2016,4
677,2016-06-06,11,Île-de-France,13.04,23.96,18.5,2016,6
678,2016-04-10,11,Île-de-France,1.78,17.48,9.63,2016,4
679,2016-06-07,32,Hauts-de-France,13.8,24.42,19.11,2016,6
680,2016-04-11,44,Grand Est,5.39,18.36,11.87,2016,4
681,2016-06-07,11,Île-de-France,14.74,26.82,20.78,2016,6
682,2016-04-11,53,Bretagne,5.18,15.62,10.4,2016,4
683,2016-06-08,32,Hauts-de-France,12.96,22.58,17.77,2016,6
684,2016-04-11,93,Provence-Alpes-Côte d'Azur,8.48,19.25,13.87,2016,4
685,2016-06-08,76,Occitanie,15.1,28.94,22.02,2016,6
686,2016-04-12,53,Bretagne,4.27,17.02,10.65,2016,4
687,2016-06-08,75,Nouvelle-Aquitaine,14.08,27.77,20.92,2016,6
688,2016-04-12,52,Pays de la Loire,3.8,19.15,11.48,2016,4
689,2016-06-08,53,Bretagne,11.48,22.72,17.1,2016,6
690,2016-04-12,32,Hauts-de-France,5.22,15.42,10.32,2016,4
691,2016-06-09,76,Occitanie,14.84,28.33,21.58,2016,6
692,2016-04-13,52,Pays de la Loire,4.0,17.65,10.82,2016,4
693,2016-06-09,53,Bretagne,12.05,25.0,18.52,2016,6
694,2016-04-14,32,Hauts-de-France,4.0,16.5,10.25,2016,4
695,2016-06-10,94,Corse,16.5,25.8,21.15,2016,6
696,2016-04-14,53,Bretagne,6.48,13.12,9.8,2016,4
697,2016-06-10,11,Île-de-France,13.44,23.64,18.54,2016,6
698,2016-04-14,94,Corse,8.35,21.0,14.68,2016,4
699,2016-06-12,28,Normandie,12.74,19.06,15.9,2016,6
700,2016-04-15,32,Hauts-de-France,8.54,15.94,12.24,2016,4
701,2016-06-12,44,Grand Est,13.49,20.73,17.11,2016,6
702,2016-04-15,52,Pays de la Loire,8.15,16.35,12.25,2016,4
703,2016-06-12,27,Bourgogne-Franche-Comté,13.85,19.47,16.66,2016,6
704,2016-04-15,75,Nouvelle-Aquitaine,9.82,18.11,13.97,2016,4
705,2016-06-12,75,Nouvelle-Aquitaine,11.37,20.28,15.82,2016,6
706,2016-04-16,27,Bourgogne-Franche-Comté,9.78,16.15,12.97,2016,4
707,2016-06-12,93,Provence-Alpes-Côte d'Azur,15.95,25.5,20.72,2016,6
708,2016-04-16,11,Île-de-France,8.5,15.2,11.85,2016,4
709,2016-06-12,24,Centre-Val de Loire,13.33,18.8,16.07,2016,6
710,2016-04-16,94,Corse,9.0,21.3,15.15,2016,4
711,2016-06-13,28,Normandie,12.12,17.5,14.81,2016,6
712,2016-04-17,11,Île-de-France,3.24,11.1,7.17,2016,4
713,2016-06-13,93,Provence-Alpes-Côte d'Azur,17.15,26.08,21.62,2016,6
714,2016-04-17,53,Bretagne,0.92,11.75,6.34,2016,4
715,2016-06-15,28,Normandie,10.54,18.9,14.72,2016,6
716,2016-04-17,32,Hauts-de-France,1.94,10.98,6.46,2016,4
717,2016-06-15,76,Occitanie,13.45,22.13,17.79,2016,6
718,2016-04-17,75,Nouvelle-Aquitaine,8.6,14.16,11.38,2016,4
719,2016-06-15,11,Île-de-France,11.56,20.74,16.15,2016,6
720,2016-04-17,27,Bourgogne-Franche-Comté,6.82,10.85,8.83,2016,4
721,2016-06-16,76,Occitanie,11.89,20.96,16.43,2016,6
722,2016-04-18,75,Nouvelle-Aquitaine,4.17,15.52,9.84,2016,4
723,2016-06-16,53,Bretagne,9.5,19.4,14.45,2016,6
724,2016-04-18,84,Auvergne-Rhône-Alpes,4.27,10.67,7.47,2016,4
725,2016-06-17,27,Bourgogne-Franche-Comté,12.1,21.6,16.85,2016,6
726,2016-04-18,44,Grand Est,2.37,12.17,7.27,2016,4
727,2016-06-18,84,Auvergne-Rhône-Alpes,11.67,18.52,15.1,2016,6
728,2016-04-18,52,Pays de la Loire,-0.05,15.4,7.68,2016,4
729,2016-06-18,94,Corse,13.9,25.2,19.55,2016,6
730,2016-04-20,32,Hauts-de-France,3.9,16.36,10.13,2016,4
731,2016-06-18,32,Hauts-de-France,11.2,17.54,14.37,2016,6
732,2016-04-20,44,Grand Est,3.06,18.51,10.79,2016,4
733,2016-06-19,24,Centre-Val de Loire,10.67,21.32,15.99,2016,6
734,2016-04-21,24,Centre-Val de Loire,9.28,21.4,15.34,2016,4
